"Season","Game_ID","Game_Date","Team","Location","Wins_Entering_Gm","Losses_Entering_Gm","Team_Minutes","Final_Score","Lead_Changes","Ties","Largest_Lead","Full_Timeouts","Short_Timeouts","Qtr_4_Score","L2M_Score","Weekday"
"2017-18",21700763,2018-02-01,"MIL","A",27,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700763,2018-02-01,"MIN","H",32,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700764,2018-02-01,"HOU","A",36,13,240,102,1,0,19,5,0,82,95,4
"2017-18",21700764,2018-02-01,"SAS","H",34,19,240,91,0,0,4,6,0,70,85,4
"2017-18",21700765,2018-02-01,"DEN","H",26,25,240,127,0,0,20,7,0,104,116,4
"2017-18",21700765,2018-02-01,"OKC","A",30,21,240,124,0,1,0,6,0,89,111,4
"2017-18",21700766,2018-02-02,"IND","A",29,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700766,2018-02-02,"CHA","H",21,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700767,2018-02-02,"ATL","A",15,36,240,110,2,1,9,6,0,75,106,5
"2017-18",21700767,2018-02-02,"BOS","H",37,15,240,119,2,1,19,3,0,94,119,5
"2017-18",21700768,2018-02-02,"LAL","A",19,31,240,102,9,1,9,5,0,85,99,5
"2017-18",21700768,2018-02-02,"BKN","H",19,33,240,99,8,8,9,6,0,85,97,5
"2017-18",21700769,2018-02-02,"POR","A",29,22,240,105,2,1,3,6,0,80,102,5
"2017-18",21700769,2018-02-02,"TOR","H",34,16,240,130,3,2,29,4,0,101,125,5
"2017-18",21700770,2018-02-02,"MIA","A",29,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700770,2018-02-02,"PHI","H",24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700771,2018-02-02,"MIL","H",27,23,240,92,11,8,8,4,0,74,88,5
"2017-18",21700771,2018-02-02,"NYK","A",23,29,240,90,11,8,5,6,0,74,90,5
"2017-18",21700772,2018-02-02,"NOP","A",27,23,240,114,1,0,14,5,0,90,107,5
"2017-18",21700772,2018-02-02,"OKC","H",30,22,240,100,1,0,16,7,0,83,97,5
"2017-18",21700773,2018-02-02,"PHX","H",18,34,240,97,1,0,2,5,0,73,88,5
"2017-18",21700773,2018-02-02,"UTA","A",22,28,240,129,2,1,41,4,0,94,129,5
"2017-18",21700774,2018-02-02,"GSW","A",40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700774,2018-02-02,"SAC","H",16,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700775,2018-02-03,"CHI","A",18,33,240,103,0,1,0,6,0,81,96,6
"2017-18",21700775,2018-02-03,"LAC","H",25,25,240,113,0,0,15,5,0,87,106,6
"2017-18",21700776,2018-02-03,"MIA","A",29,23,240,107,4,6,7,7,0,77,101,6
"2017-18",21700776,2018-02-03,"DET","H",24,26,240,111,4,3,10,4,0,76,105,6
"2017-18",21700777,2018-02-03,"IND","H",29,24,240,100,3,3,14,5,0,76,98,6
"2017-18",21700777,2018-02-03,"PHI","A",25,24,240,92,3,5,3,7,0,75,86,6
"2017-18",21700778,2018-02-03,"ORL","H",15,35,240,98,4,2,1,6,0,69,94,6
"2017-18",21700778,2018-02-03,"WAS","A",29,22,240,115,4,1,24,6,0,87,115,6
"2017-18",21700779,2018-02-03,"CLE","H",30,20,240,88,0,2,0,6,0,69,85,6
"2017-18",21700779,2018-02-03,"HOU","A",37,13,240,120,0,0,35,4,0,97,120,6
"2017-18",21700780,2018-02-03,"NOP","A",28,23,240,107,0,0,0,6,0,81,101,6
"2017-18",21700780,2018-02-03,"MIN","H",33,22,240,118,0,0,22,4,0,95,114,6
"2017-18",21700781,2018-02-03,"SAS","H",34,20,240,111,0,0,6,6,0,78,107,6
"2017-18",21700781,2018-02-03,"UTA","A",23,28,240,120,1,0,14,4,0,87,112,6
"2017-18",21700782,2018-02-03,"DEN","H",27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700782,2018-02-03,"GSW","A",41,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700783,2018-02-03,"DAL","A",16,36,240,106,6,6,12,5,0,81,102,6
"2017-18",21700783,2018-02-03,"SAC","H",16,35,240,99,5,6,8,7,0,85,94,6
"2017-18",21700784,2018-02-04,"BOS","H",38,15,240,97,2,2,5,6,0,69,90,7
"2017-18",21700784,2018-02-04,"POR","A",29,23,240,96,2,3,16,5,0,73,85,7
"2017-18",21700785,2018-02-04,"MIL","A",28,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700785,2018-02-04,"BKN","H",19,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700786,2018-02-04,"ATL","A",15,37,240,99,5,6,8,5,0,69,90,7
"2017-18",21700786,2018-02-04,"NYK","H",23,30,240,96,4,8,6,6,0,71,93,7
"2017-18",21700787,2018-02-04,"TOR","H",35,16,240,101,6,5,17,3,0,76,97,7
"2017-18",21700787,2018-02-04,"MEM","A",18,33,240,86,6,1,6,5,0,74,84,7
"2017-18",21700788,2018-02-04,"LAL","A",20,31,240,108,7,3,12,7,0,82,105,7
"2017-18",21700788,2018-02-04,"OKC","H",30,23,240,104,7,5,4,7,0,79,95,7
"2017-18",21700789,2018-02-04,"PHX","H",18,35,240,110,4,2,21,6,0,94,105,7
"2017-18",21700789,2018-02-04,"CHA","A",22,29,240,115,5,5,11,6,0,86,112,7
"2017-18",21700790,2018-02-05,"POR","A",29,24,240,91,0,1,4,6,0,67,83,1
"2017-18",21700790,2018-02-05,"DET","H",25,26,240,111,1,1,26,2,0,79,109,1
"2017-18",21700791,2018-02-05,"IND","H",30,24,240,102,2,1,1,5,0,74,96,1
"2017-18",21700791,2018-02-05,"WAS","A",30,22,240,111,2,0,17,4,0,86,106,1
"2017-18",21700792,2018-02-05,"MIA","H",29,24,240,109,4,3,12,6,0,87,109,1
"2017-18",21700792,2018-02-05,"ORL","A",15,36,240,111,5,4,14,6,0,93,109,1
"2017-18",21700793,2018-02-05,"NOP","H",28,24,240,109,0,0,2,5,0,86,103,1
"2017-18",21700793,2018-02-05,"UTA","A",24,28,240,133,1,1,26,4,0,99,125,1
"2017-18",21700794,2018-02-05,"DEN","H",28,25,240,121,2,3,19,5,0,97,119,1
"2017-18",21700794,2018-02-05,"CHA","A",23,29,240,104,2,0,6,5,0,84,104,1
"2017-18",21700795,2018-02-05,"CHI","A",18,34,240,98,1,5,21,6,0,79,93,1
"2017-18",21700795,2018-02-05,"SAC","H",16,36,240,104,2,2,6,4,0,77,93,1
"2017-18",21700796,2018-02-05,"DAL","A",17,36,240,101,4,4,10,7,0,82,101,1
"2017-18",21700796,2018-02-05,"LAC","H",26,25,240,104,4,3,9,6,0,78,100,1
"2017-18",21700797,2018-02-06,"CLE","A",30,21,240,98,3,2,21,5,0,89,95,2
"2017-18",21700797,2018-02-06,"ORL","H",16,36,240,116,4,4,18,5,0,92,111,2
"2017-18",21700798,2018-02-06,"BOS","A",39,15,240,91,2,0,2,4,0,60,85,2
"2017-18",21700798,2018-02-06,"TOR","H",36,16,240,111,3,0,29,4,0,83,111,2
"2017-18",21700799,2018-02-06,"ATL","H",16,37,240,108,1,1,34,4,0,79,104,2
"2017-18",21700799,2018-02-06,"MEM","A",18,34,240,82,0,2,2,4,0,54,75,2
"2017-18",21700800,2018-02-06,"HOU","A",38,13,240,123,3,0,16,4,0,96,117,2
"2017-18",21700800,2018-02-06,"BKN","H",19,35,240,113,3,3,4,5,0,86,107,2
"2017-18",21700801,2018-02-06,"MIL","A",29,23,240,103,7,4,21,4,0,76,98,2
"2017-18",21700801,2018-02-06,"NYK","H",23,31,240,89,6,3,9,7,0,63,82,2
"2017-18",21700802,2018-02-06,"PHI","H",25,25,240,115,0,0,22,6,0,94,110,2
"2017-18",21700802,2018-02-06,"WAS","A",31,22,240,102,0,0,0,6,0,84,99,2
"2017-18",21700803,2018-02-06,"GSW","H",41,12,240,105,0,1,0,6,0,77,103,2
"2017-18",21700803,2018-02-06,"OKC","A",30,24,240,125,0,0,24,4,0,99,123,2
"2017-18",21700804,2018-02-06,"LAL","H",21,31,240,112,5,6,19,5,0,88,110,2
"2017-18",21700804,2018-02-06,"PHX","A",18,36,240,93,4,7,7,5,0,79,93,2
"2017-18",21700805,2018-02-07,"BKN","A",19,36,240,106,2,3,6,6,0,73,101,3
"2017-18",21700805,2018-02-07,"DET","H",26,26,240,115,2,3,11,4,0,79,107,3
"2017-18",21700806,2018-02-07,"HOU","A",39,13,240,109,5,2,17,4,0,83,107,3
"2017-18",21700806,2018-02-07,"MIA","H",29,25,240,101,4,2,4,6,0,80,94,3
"2017-18",21700807,2018-02-07,"CLE","H",30,22,265,140,17,9,8,9,0,101,124,3
"2017-18",21700807,2018-02-07,"MIN","A",34,22,265,138,17,7,4,6,0,99,124,3
"2017-18",21700808,2018-02-07,"UTA","A",25,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700808,2018-02-07,"MEM","H",18,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700810,2018-02-07,"PHX","H",18,37,240,81,0,0,0,6,0,50,73,3
"2017-18",21700810,2018-02-07,"SAS","A",34,21,240,129,0,0,53,4,0,97,126,3
"2017-18",21700811,2018-02-08,"ATL","A",17,37,240,98,5,7,5,5,0,70,87,4
"2017-18",21700811,2018-02-08,"ORL","H",17,36,240,100,6,4,9,6,0,69,92,4
"2017-18",21700812,2018-02-08,"NYK","A",23,32,240,88,0,1,2,4,0,66,81,4
"2017-18",21700812,2018-02-08,"TOR","H",37,16,240,113,1,0,32,4,0,82,111,4
"2017-18",21700813,2018-02-08,"BOS","A",39,16,265,110,12,7,10,6,0,75,91,4
"2017-18",21700813,2018-02-08,"WAS","H",31,23,265,104,12,7,5,7,0,71,92,4
"2017-18",21700814,2018-02-08,"POR","H",29,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700814,2018-02-08,"CHA","A",23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700815,2018-02-08,"DAL","A",17,37,240,103,7,4,12,7,0,85,97,4
"2017-18",21700815,2018-02-08,"GSW","H",41,13,240,121,7,4,21,4,0,93,115,4
"2017-18",21700816,2018-02-08,"LAL","H",22,31,240,106,1,3,27,3,0,83,101,4
"2017-18",21700816,2018-02-08,"OKC","A",31,24,240,81,0,0,11,6,0,66,77,4
"2017-18",21700817,2018-02-09,"LAC","A",27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700817,2018-02-09,"DET","H",27,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700818,2018-02-09,"NOP","A",28,25,240,82,0,0,0,5,0,52,77,5
"2017-18",21700818,2018-02-09,"PHI","H",26,25,240,100,0,0,35,5,0,84,94,5
"2017-18",21700819,2018-02-09,"ATL","H",17,38,240,107,3,0,5,5,0,82,101,5
"2017-18",21700819,2018-02-09,"CLE","A",31,22,240,123,4,6,23,6,0,97,118,5
"2017-18",21700820,2018-02-09,"BOS","H",40,16,240,91,2,3,1,5,0,72,85,5
"2017-18",21700820,2018-02-09,"IND","A",30,25,240,97,2,0,26,5,0,76,89,5
"2017-18",21700821,2018-02-09,"MIA","H",29,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700821,2018-02-09,"MIL","A",30,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700822,2018-02-09,"CHI","H",18,35,240,114,8,6,5,6,0,89,106,5
"2017-18",21700822,2018-02-09,"MIN","A",34,23,240,113,7,3,17,6,0,86,109,5
"2017-18",21700823,2018-02-09,"DEN","A",29,25,240,104,0,0,0,7,0,70,98,5
"2017-18",21700823,2018-02-09,"HOU","H",40,13,240,130,0,0,35,2,0,97,124,5
"2017-18",21700824,2018-02-09,"UTA","H",26,28,240,106,4,2,13,4,0,84,101,5
"2017-18",21700824,2018-02-09,"CHA","A",23,31,240,94,4,5,4,5,0,77,91,5
"2017-18",21700825,2018-02-09,"POR","A",30,25,240,118,8,4,23,3,0,92,114,5
"2017-18",21700825,2018-02-09,"SAC","H",17,36,240,100,7,4,4,5,0,74,95,5
"2017-18",21700826,2018-02-10,"NOP","A",28,26,290,138,1,2,28,9,0,100,112,6
"2017-18",21700826,2018-02-10,"BKN","H",19,37,290,128,1,2,4,8,0,85,110,6
"2017-18",21700827,2018-02-10,"MIL","A",30,24,240,111,12,2,9,4,0,78,100,6
"2017-18",21700827,2018-02-10,"ORL","H",18,36,240,104,12,3,9,6,0,74,97,6
"2017-18",21700828,2018-02-10,"LAC","A",28,25,240,98,3,0,6,5,0,78,93,6
"2017-18",21700828,2018-02-10,"PHI","H",27,25,240,112,4,0,16,6,0,85,103,6
"2017-18",21700829,2018-02-10,"CHI","H",19,35,240,90,0,0,2,5,0,70,90,6
"2017-18",21700829,2018-02-10,"WAS","A",31,24,240,101,1,1,16,5,0,82,101,6
"2017-18",21700830,2018-02-10,"DAL","H",17,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700830,2018-02-10,"LAL","A",23,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700831,2018-02-10,"GSW","H",42,13,240,122,3,1,21,5,0,91,114,6
"2017-18",21700831,2018-02-10,"SAS","A",35,21,240,105,2,4,12,6,0,75,99,6
"2017-18",21700832,2018-02-10,"DEN","A",29,26,240,123,3,2,14,5,0,94,118,6
"2017-18",21700832,2018-02-10,"PHX","H",18,38,240,113,3,3,7,6,0,89,107,6
"2017-18",21700833,2018-02-11,"TOR","A",38,16,240,123,1,0,36,3,0,90,119,7
"2017-18",21700833,2018-02-11,"CHA","H",23,32,240,103,0,0,10,6,0,74,96,7
"2017-18",21700834,2018-02-11,"ATL","H",17,39,240,118,12,2,9,7,0,82,106,7
"2017-18",21700834,2018-02-11,"DET","A",27,27,240,115,11,7,6,5,0,80,107,7
"2017-18",21700835,2018-02-11,"BOS","H",40,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700835,2018-02-11,"CLE","A",32,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700836,2018-02-11,"NYK","A",23,33,240,113,1,3,6,6,0,84,105,7
"2017-18",21700836,2018-02-11,"IND","H",31,25,240,121,2,5,20,6,0,94,117,7
"2017-18",21700837,2018-02-11,"DAL","A",18,38,240,97,1,2,1,7,0,75,89,7
"2017-18",21700837,2018-02-11,"HOU","H",41,13,240,104,1,1,16,3,0,87,104,7
"2017-18",21700838,2018-02-11,"MIN","H",34,24,240,111,5,9,5,5,0,75,100,7
"2017-18",21700838,2018-02-11,"SAC","A",17,37,240,106,5,6,10,7,0,80,97,7
"2017-18",21700839,2018-02-11,"OKC","H",31,25,240,110,1,1,28,5,0,95,110,7
"2017-18",21700839,2018-02-11,"MEM","A",18,36,240,92,0,0,6,3,0,80,90,7
"2017-18",21700840,2018-02-11,"POR","H",31,25,240,96,2,2,11,5,0,63,90,7
"2017-18",21700840,2018-02-11,"UTA","A",27,28,240,115,2,2,25,5,0,81,102,7
"2017-18",21700841,2018-02-12,"NOP","A",29,26,240,118,3,2,18,5,0,95,118,1
"2017-18",21700841,2018-02-12,"DET","H",27,28,240,103,3,1,4,6,0,80,101,1
"2017-18",21700842,2018-02-12,"NYK","A",23,34,240,92,0,3,0,5,0,79,88,1
"2017-18",21700842,2018-02-12,"PHI","H",28,25,240,108,0,0,18,5,0,86,106,1
"2017-18",21700843,2018-02-12,"LAC","A",28,26,240,114,1,0,23,5,0,90,112,1
"2017-18",21700843,2018-02-12,"BKN","H",19,38,240,101,1,0,1,6,0,67,99,1
"2017-18",21700844,2018-02-12,"CHI","H",19,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700844,2018-02-12,"ORL","A",18,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700845,2018-02-12,"SAS","A",35,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700845,2018-02-12,"UTA","H",28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700846,2018-02-12,"GSW","H",43,13,240,129,3,5,46,4,0,99,125,1
"2017-18",21700846,2018-02-12,"PHX","A",18,39,240,83,2,0,5,5,0,71,81,1
"2017-18",21700847,2018-02-13,"MIA","A",30,26,240,112,9,9,8,7,0,81,104,2
"2017-18",21700847,2018-02-13,"TOR","H",39,16,240,115,9,5,17,7,0,98,112,2
"2017-18",21700848,2018-02-13,"ATL","A",18,39,240,92,3,3,6,6,0,61,84,2
"2017-18",21700848,2018-02-13,"MIL","H",31,24,240,97,4,4,14,4,0,74,90,2
"2017-18",21700849,2018-02-13,"HOU","A",42,13,240,126,1,0,18,4,0,84,116,2
"2017-18",21700849,2018-02-13,"MIN","H",35,24,240,108,0,0,13,6,0,80,103,2
"2017-18",21700850,2018-02-13,"CLE","A",33,22,240,120,5,4,11,5,0,91,113,2
"2017-18",21700850,2018-02-13,"OKC","H",32,25,240,112,4,5,7,6,0,87,102,2
"2017-18",21700851,2018-02-13,"DAL","H",18,39,240,109,0,0,3,6,0,71,97,2
"2017-18",21700851,2018-02-13,"SAC","A",17,38,240,114,1,0,26,5,0,88,109,2
"2017-18",21700852,2018-02-13,"DEN","H",30,26,240,117,10,5,14,5,0,87,117,2
"2017-18",21700852,2018-02-13,"SAS","A",35,23,240,109,10,5,10,6,0,90,105,2
"2017-18",21700853,2018-02-14,"ATL","A",18,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700853,2018-02-14,"DET","H",27,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700854,2018-02-14,"ORL","H",18,38,240,102,4,2,9,7,0,78,94,3
"2017-18",21700854,2018-02-14,"CHA","A",23,33,240,104,4,1,12,5,0,85,96,3
"2017-18",21700855,2018-02-14,"MIA","A",30,27,240,102,3,3,24,7,0,81,96,3
"2017-18",21700855,2018-02-14,"PHI","H",29,25,240,104,3,1,6,7,0,73,100,3
"2017-18",21700856,2018-02-14,"BKN","H",19,39,240,103,14,7,6,7,0,79,95,3
"2017-18",21700856,2018-02-14,"IND","A",32,25,240,108,15,10,8,6,0,73,99,3
"2017-18",21700857,2018-02-14,"NYK","H",23,35,240,113,4,3,27,6,0,87,108,3
"2017-18",21700857,2018-02-14,"WAS","A",32,24,240,118,4,2,8,6,0,90,114,3
"2017-18",21700858,2018-02-14,"BOS","H",40,18,240,119,8,4,4,5,0,91,113,3
"2017-18",21700858,2018-02-14,"LAC","A",29,26,240,129,8,4,14,5,0,93,123,3
"2017-18",21700859,2018-02-14,"CHI","H",20,36,240,98,5,1,8,7,0,76,95,3
"2017-18",21700859,2018-02-14,"TOR","A",40,16,240,122,6,1,26,2,0,95,120,3
"2017-18",21700860,2018-02-14,"HOU","H",43,13,240,100,3,3,17,5,0,72,89,3
"2017-18",21700860,2018-02-14,"SAC","A",18,38,240,91,3,1,5,5,0,63,81,3
"2017-18",21700861,2018-02-14,"OKC","A",32,26,240,121,7,1,22,5,0,92,114,3
"2017-18",21700861,2018-02-14,"MEM","H",18,37,240,114,7,6,8,7,0,84,109,3
"2017-18",21700862,2018-02-14,"NOP","H",30,26,240,139,0,0,24,5,0,103,137,3
"2017-18",21700862,2018-02-14,"LAL","A",23,32,240,117,0,0,0,6,0,91,113,3
"2017-18",21700863,2018-02-14,"PHX","A",18,40,240,97,6,5,2,6,0,71,95,3
"2017-18",21700863,2018-02-14,"UTA","H",29,28,240,107,6,0,10,4,0,72,100,3
"2017-18",21700864,2018-02-14,"GSW","A",44,13,240,117,1,3,2,7,0,87,111,3
"2017-18",21700864,2018-02-14,"POR","H",31,26,240,123,1,1,20,5,0,92,117,3
"2017-18",21700865,2018-02-15,"DEN","A",31,26,240,134,1,1,23,7,0,107,132,4
"2017-18",21700865,2018-02-15,"MIL","H",32,24,240,123,1,0,2,6,0,88,118,4
"2017-18",21700866,2018-02-15,"LAL","A",23,33,240,111,6,2,15,6,0,91,106,4
"2017-18",21700866,2018-02-15,"MIN","H",35,25,240,119,7,3,9,5,0,84,112,4
"2017-18",21700867,2018-02-22,"BKN","A",19,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700867,2018-02-22,"CHA","H",24,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700868,2018-02-22,"NYK","A",23,36,240,120,7,4,12,4,0,93,115,4
"2017-18",21700868,2018-02-22,"ORL","H",18,39,240,113,7,3,11,6,0,90,105,4
"2017-18",21700869,2018-02-22,"CLE","H",34,22,240,103,7,5,12,6,0,79,99,4
"2017-18",21700869,2018-02-22,"WAS","A",33,24,240,110,7,5,11,5,0,82,104,4
"2017-18",21700870,2018-02-22,"CHI","H",20,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700870,2018-02-22,"PHI","A",30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700871,2018-02-22,"SAC","H",18,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700871,2018-02-22,"OKC","A",33,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700872,2018-02-22,"GSW","H",44,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700872,2018-02-22,"LAC","A",30,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700873,2018-02-23,"BOS","A",40,19,240,110,2,1,20,3,0,86,105,5
"2017-18",21700873,2018-02-23,"DET","H",28,29,240,98,2,2,7,5,0,77,89,5
"2017-18",21700874,2018-02-23,"ATL","A",18,41,240,93,0,0,0,5,0,66,89,5
"2017-18",21700874,2018-02-23,"IND","H",33,25,240,116,0,0,27,6,0,83,108,5
"2017-18",21700875,2018-02-23,"WAS","H",34,24,240,105,1,1,1,6,0,82,100,5
"2017-18",21700875,2018-02-23,"CHA","A",25,33,240,122,1,0,22,3,0,94,122,5
"2017-18",21700876,2018-02-23,"MIL","A",32,25,265,122,7,6,12,5,0,96,105,5
"2017-18",21700876,2018-02-23,"TOR","H",41,16,265,119,6,3,8,9,0,88,104,5
"2017-18",21700877,2018-02-23,"HOU","H",44,13,240,120,4,1,18,4,0,88,112,5
"2017-18",21700877,2018-02-23,"MIN","A",36,25,240,102,4,1,9,5,0,75,98,5
"2017-18",21700878,2018-02-23,"CLE","A",34,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700878,2018-02-23,"MEM","H",18,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700879,2018-02-23,"NOP","H",31,26,265,124,5,9,5,9,0,84,106,5
"2017-18",21700879,2018-02-23,"MIA","A",30,28,265,123,4,4,9,9,0,89,101,5
"2017-18",21700880,2018-02-23,"DEN","H",32,26,240,122,9,13,9,5,0,96,116,5
"2017-18",21700880,2018-02-23,"SAS","A",35,24,240,119,8,6,6,7,0,89,115,5
"2017-18",21700881,2018-02-23,"LAC","A",30,27,240,128,0,0,29,3,0,95,123,5
"2017-18",21700881,2018-02-23,"PHX","H",18,41,240,117,0,0,0,6,0,78,111,5
"2017-18",21700882,2018-02-23,"POR","A",32,26,240,100,0,0,19,4,0,80,94,5
"2017-18",21700882,2018-02-23,"UTA","H",30,28,240,81,0,4,0,6,0,64,81,5
"2017-18",21700883,2018-02-23,"DAL","A",18,40,240,102,0,0,0,7,0,76,101,5
"2017-18",21700883,2018-02-23,"LAL","H",23,34,240,124,0,0,23,4,0,95,123,5
"2017-18",21700884,2018-02-24,"ORL","A",18,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700884,2018-02-24,"PHI","H",31,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700885,2018-02-24,"MIA","H",30,29,240,115,4,4,31,3,0,92,115,6
"2017-18",21700885,2018-02-24,"MEM","A",18,39,240,89,4,1,2,6,0,70,89,6
"2017-18",21700886,2018-02-24,"BOS","A",41,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700886,2018-02-24,"NYK","H",24,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700887,2018-02-24,"GSW","H",45,14,240,112,9,5,35,4,0,84,107,6
"2017-18",21700887,2018-02-24,"OKC","A",34,26,240,80,8,5,5,6,0,66,75,6
"2017-18",21700888,2018-02-24,"CHI","A",20,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700888,2018-02-24,"MIN","H",36,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700889,2018-02-24,"PHX","H",18,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700889,2018-02-24,"POR","A",33,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700890,2018-02-24,"DAL","A",18,41,240,90,3,6,7,7,0,71,90,6
"2017-18",21700890,2018-02-24,"UTA","H",30,29,240,97,3,2,15,4,0,74,93,6
"2017-18",21700891,2018-02-24,"LAL","A",24,34,240,113,4,4,8,7,0,87,105,6
"2017-18",21700891,2018-02-24,"SAC","H",18,40,240,108,4,4,10,6,0,83,97,6
"2017-18",21700892,2018-02-25,"DET","A",28,30,240,98,0,1,4,5,0,71,91,7
"2017-18",21700892,2018-02-25,"CHA","H",26,33,240,114,1,2,32,4,0,96,114,7
"2017-18",21700893,2018-02-25,"NOP","A",32,26,265,123,7,6,5,6,0,87,112,7
"2017-18",21700893,2018-02-25,"MIL","H",33,25,265,121,6,9,18,8,0,85,108,7
"2017-18",21700894,2018-02-25,"CLE","H",35,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700894,2018-02-25,"SAS","A",35,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700895,2018-02-25,"PHI","A",32,25,240,94,2,3,4,7,0,73,92,7
"2017-18",21700895,2018-02-25,"WAS","H",34,25,240,109,3,2,23,4,0,87,107,7
"2017-18",21700896,2018-02-25,"DEN","H",33,26,240,114,0,0,0,7,0,79,106,7
"2017-18",21700896,2018-02-25,"HOU","A",45,13,240,119,0,0,18,4,0,92,110,7
"2017-18",21700897,2018-02-26,"ATL","H",18,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700897,2018-02-26,"LAL","A",25,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700898,2018-02-26,"BOS","H",42,19,240,109,1,1,28,4,0,86,104,1
"2017-18",21700898,2018-02-26,"MEM","A",18,40,240,98,0,2,7,5,0,69,91,1
"2017-18",21700899,2018-02-26,"CHI","A",20,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700899,2018-02-26,"BKN","H",19,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700900,2018-02-26,"GSW","A",46,14,240,125,6,4,24,4,0,102,120,1
"2017-18",21700900,2018-02-26,"NYK","H",24,37,240,111,6,10,5,5,0,82,102,1
"2017-18",21700901,2018-02-26,"TOR","H",41,17,240,123,2,2,31,4,0,93,118,1
"2017-18",21700901,2018-02-26,"DET","A",28,31,240,94,2,1,4,5,0,75,92,1
"2017-18",21700902,2018-02-26,"NOP","H",33,26,240,125,6,3,10,4,0,96,116,1
"2017-18",21700902,2018-02-26,"PHX","A",18,43,240,116,6,0,17,6,0,89,114,1
"2017-18",21700903,2018-02-26,"ORL","A",18,41,240,105,5,4,11,7,0,77,99,1
